"","Planning Area","Subzone","Planning Region","Total","young","old","Economically Active","% Young","% Old","% Economically Active","Year"
"4469","Queenstown","Holland Drive","Central Region",15700,3520,2450,9740,22.4060964951645,15.5951523901003,61.9986874610519,2004
"4470","Queenstown","Kent Ridge","Central Region",1370,420,40,910,30.6567105349596,2.9196867176152,66.4228728257458,2004
"4471","Queenstown","Margaret Drive","Central Region",7350,1820,980,4560,24.7282272714303,13.315199300001,61.9564375591881,2004
"4472","Queenstown","Mei Chin","Central Region",17180,4590,2500,10090,26.7170973707233,14.551795953553,58.7310484685399,2004
"4473","Queenstown","National University Of Singapore","Central Region",110,30,0,80,27.2702481592582,0,72.720661758022,2004
"4474","Queenstown","One North","Central Region",150,40,0,110,26.6648890073995,0,73.3284447703487,2004
"4475","Queenstown","Pasir Panjang 1","Central Region",3190,1080,210,1900,33.8556932423409,6.58305146378851,59.5609418152294,2004
"4476","Queenstown","Pasir Panjang 2","Central Region",3360,1140,180,2050,33.8277927958671,5.3412304414527,60.8306800276557,2004
"4477","Queenstown","Port","Central Region",240,60,30,150,24.9989583767343,12.4994791883672,62.4973959418358,2004
"4478","Queenstown","Queensway","Central Region",270,70,10,180,26.9220414599438,3.84600592284912,69.2281066112842,2004
"4479","Queenstown","Singapore Polytechnic","Central Region",110,40,0,80,33.3305557870177,0,66.6611115740355,2004
"4480","Queenstown","Tanglin Halt","Central Region",12380,2740,2200,7440,22.1324538510066,17.7705833840199,60.0968819895945,2004
"4481","River Valley","Institution Hill","Central Region",2930,800,220,1910,27.303661079655,7.50850679690513,65.1874908276764,2004
"4482","River Valley","Leonie Hill","Central Region",2900,790,260,1860,27.1476730320514,8.93467720042199,63.9173061260958,2004
"4483","River Valley","One Tree Hill","Central Region",1880,510,220,1160,26.9839842117237,11.6401500521161,61.3753366384305,2004
"4484","River Valley","Oxley","Central Region",1430,340,190,940,23.1290943599023,12.9250821422984,63.9451432303182,2004
"4485","River Valley","Paterson","Central Region",190,50,40,110,24.9987500624969,19.9990000499975,54.9972501374931,2004
"4486","Rochor","Bencoolen","Central Region",1540,350,280,930,22.435753616964,17.9486028935712,59.6150024679329,2004
"4487","Rochor","Farrer Park","Central Region",2770,700,390,1700,25.0895158081871,13.9784445217042,60.9316812484543,2004
"4488","Rochor","Kampong Glam","Central Region",210,50,90,110,19.9992000319987,35.9985600575977,43.9982400703972,2004
"4489","Rochor","Little India","Central Region",4200,1010,640,2530,24.1626216205224,15.3109681555786,60.5261709900216,2004
"4490","Rochor","Mackenzie","Central Region",30,0,0,0,0,0,0,2004
"4491","Rochor","Mount Emily","Central Region",860,210,70,580,24.418320717201,8.13944023906699,67.441076266555,2004
"4492","Rochor","Rochor Canal","Central Region",10,0,0,0,0,0,0,2004
"4493","Rochor","Selegie","Central Region",330,90,30,210,27.2719008514893,9.09063361716312,63.6344353201418,2004
"4494","Rochor","Sungei Road","Central Region",2460,590,410,1460,23.9836423429173,16.6665989162646,59.3493522384055,2004
"4495","Rochor","Victoria","Central Region",2560,540,390,1630,21.0936676028609,15.2343154909551,63.6716262827098,2004
"4496","Seletar","Seletar",NA,440,100,20,320,22.7267562100861,4.54535124201723,72.7256198722756,2004
"4497","Sembawang","Admiralty","North Region",9610,3220,570,5840,33.4371407714011,5.9189969688505,60.6437584176963,2004
"4498","Sembawang","Sembawang Central","North Region",27040,10160,1090,15820,37.5323097405579,4.02659622216615,58.4410570960262,2004
"4499","Sembawang","Sembawang East","North Region",100,20,10,60,22.2197533607377,11.1098766803688,66.6592600822131,2004
"4500","Sembawang","Sembawang North","North Region",20750,7470,890,12400,35.9826416268586,4.28708849369533,59.7302217099125,2004
"4501","Sembawang","Sembawang Springs","North Region",2660,860,310,1500,32.209617192445,11.610443406579,56.1795648705436,2004
"4502","Sembawang","Sembawang Straits","North Region",530,160,80,300,29.6290809429455,14.8145404714728,55.5545267680228,2004
"4503","Sembawang","Senoko North","North Region",20,0,0,0,0,0,0,2004
"4504","Sembawang","Senoko South","North Region",30,0,0,0,0,0,0,2004
"4505","Sembawang","The Wharves","North Region",0,0,0,0,0,0,0,2004
"4506","Sengkang","Buangkok","North East Region",25210,8340,1050,15840,33.0558727483659,4.16171059781585,62.7823770184792,2004
"4507","Sengkang","Jalan Kayu East","North East Region",7320,2160,360,4800,29.5081564096224,4.9180260682704,65.573680910272,2004
"4508","Sengkang","Jalan Kayu West","North East Region",970,270,250,470,27.2724517934162,25.2522701790891,47.4742679366875,2004
"4509","Sengkang","Sengkang Town Centre","North East Region",45770,16800,2300,26680,36.6972396904238,5.02402686237945,58.2787116036017,2004
"4510","Sengkang","Sungei Serangoon East","North East Region",0,0,0,0,0,0,0,2004
"4511","Sengkang","Sungei Serangoon West","North East Region",49650,18280,2360,29030,36.8028917248054,4.75135801261163,58.4457301297101,2004
"4512","Sengkang","Trafalgar","North East Region",1400,470,80,870,33.0983584622644,5.63376314251308,61.2671741748298,2004
"4513","Serangoon","Seletar Hills","North East Region",11070,3780,1080,6210,34.1463106176056,9.75608874788731,56.097510300352,2004
"4514","Serangoon","Serangoon Central","North East Region",51480,16940,4320,30230,32.8995857643065,8.38997700719033,58.7104178072601,2004
"4515","Serangoon","Serangoon Garden","North East Region",39760,12490,4100,23160,31.4213757430501,10.3144628139716,58.2641362857519,2004
"4516","Serangoon","Serangoon North","North East Region",17810,6780,840,10200,38.047116696343,4.71380206857348,57.2390251183922,2004
"4517","Simpang","Pulau Seletar",NA,0,0,0,0,0,0,0,2004
"4518","Simpang","Simpang North",NA,0,0,0,0,0,0,0,2004
"4519","Simpang","Simpang South",NA,0,0,0,0,0,0,0,2004
"4520","Simpang","Tanjong Irau",NA,0,0,0,0,0,0,0,2004
"4521","Singapore River","Boat Quay","Central Region",180,40,20,150,19.0467120613304,9.52335603066521,71.425170229989,2004
"4522","Singapore River","Clarke Quay","Central Region",60,0,0,0,0,0,0,2004
"4523","Singapore River","Robertson Quay","Central Region",960,240,30,700,24.7420129689385,3.09275162111731,72.1642044927372,2004
"4524","Southern Islands","Sentosa","Central Region",0,0,0,0,0,0,0,2004
"4525","Southern Islands","Southern Group","Central Region",0,0,0,0,0,0,0,2004
"4526","Straits View","Straits View",NA,0,0,0,0,0,0,0,2004
"4527","Sungei Kadut","Kranji","North Region",10,0,0,0,0,0,0,2004
"4528","Sungei Kadut","Mandai","North Region",130,0,120,30,0,79.9946670221985,19.9986667555496,2004
"4529","Sungei Kadut","Pang Sua","North Region",20,0,0,0,0,0,0,2004
"4530","Sungei Kadut","Reservoir View","North Region",20,0,0,0,0,0,0,2004
"4531","Sungei Kadut","Turf Club","North Region",620,150,100,370,24.1931581748681,16.1287721165788,59.6764568313414,2004
"4532","Tampines","Simei","East Region",39620,14280,2160,23180,36.042393729835,5.45179064821034,58.5057903821831,2004
"4533","Tampines","Tampines East","East Region",133350,49500,8200,75660,37.1175737014417,6.14876978488529,56.7336490151733,2004
"4534","Tampines","Tampines North","East Region",0,0,0,0,0,0,0,2004
"4535","Tampines","Tampines West","East Region",75810,28750,4320,42740,37.9237517578483,5.69845591630973,56.3777791349718,2004
"4536","Tampines","Xilin","East Region",2070,780,80,1240,37.1426802729511,3.80950566902062,59.0473378698197,2004
"4537","Tanglin","Chatsworth","Central Region",4730,1300,400,3050,27.3683634350243,8.42103490308441,64.2103911360187,2004
"4538","Tanglin","Nassim","Central Region",6990,2170,570,4250,31.0443046576471,8.15449477182436,60.8010575092167,2004
"4539","Tanglin","Ridout","Central Region",1120,300,110,690,27.2724793410969,9.99990909173553,62.7267024845229,2004
"4540","Tanglin","Tyersall","Central Region",3110,950,290,1860,30.6450624352825,9.3548085328757,59.9998064522372,2004
"4541","Tengah","Tengah",NA,10,0,0,0,0,0,0,2004
"4542","Toa Payoh","Bidadari","Central Region",10,0,0,0,0,0,0,2004
"4543","Toa Payoh","Boon Teck","Central Region",16220,4130,2630,9470,25.4466879564461,16.2045494734754,58.348700955822,2004
"4544","Toa Payoh","Braddell","Central Region",11050,2820,1640,6570,25.5666132668964,14.8685268644362,59.5647692069182,2004
"4545","Toa Payoh","Kallang","Central Region",8560,2240,1250,5070,26.1681937287456,14.6027866789875,59.2289027699734,2004
"4546","Toa Payoh","Kim Keat","Central Region",8720,2580,960,5200,29.5194170258386,10.9839691258934,59.4964994319228,2004
"4547","Toa Payoh","Marymount","Central Region",12720,2980,2040,7720,23.3908764592806,16.0125463009841,60.5964987468613,2004
"4548","Toa Payoh","Paya Lebar","Central Region",6520,1850,820,3850,28.3741896101386,12.5766678271966,59.0489891886669,2004
"4549","Toa Payoh","Pei Chun","Central Region",11640,3050,1580,7010,26.2027266299599,13.5738715001104,60.2233159593506,2004
"4550","Toa Payoh","Potong Pasir","Central Region",12440,3420,1190,7840,27.4698574539298,9.55822525443755,62.9718369704121,2004
"4551","Toa Payoh","Sennett","Central Region",4000,1110,640,2270,27.6118716122597,15.9203584070686,56.4675212250716,2004
"4552","Toa Payoh","Toa Payoh Central","Central Region",21300,5550,2950,12820,26.0318827242576,13.8367664930739,60.1313038783753,2004
"4553","Toa Payoh","Woodleigh","Central Region",1370,530,90,750,38.6858490084014,6.5692951146342,54.744125955285,2004
"4554","Tuas","Pioneer",NA,10,0,0,0,0,0,0,2004
"4555","Tuas","Tengeh",NA,0,0,0,0,0,0,0,2004
"4556","Tuas","Tuas Bay",NA,10,0,0,0,0,0,0,2004
"4557","Tuas","Tuas Coast",NA,0,0,0,0,0,0,0,2004
"4558","Tuas","Tuas Promenade",NA,0,0,0,0,0,0,0,2004
"4559","Tuas","Tuas View",NA,0,0,0,0,0,0,0,2004
"4560","Western Islands","Bukum",NA,0,0,0,0,0,0,0,2004
"4561","Western Islands","Jurong Island",NA,0,0,0,0,0,0,0,2004
"4562","Western Islands","Sudong",NA,0,0,0,0,0,0,0,2004
"4563","Western Water Catchment","Western Water Catchment",NA,700,240,10,450,34.2852244967929,1.4285510206997,64.2847959314867,2004
"4564","Woodlands","Greenwood Park","North Region",20,0,0,0,0,0,0,2004
"4565","Woodlands","Midview","North Region",31910,13540,1280,17110,42.4052482288606,4.00876792710056,53.5859525255395,2004
"4566","Woodlands","North Coast","North Region",14310,4750,1090,8490,33.1472204136634,7.6064147896617,59.246295013053,2004
"4567","Woodlands","Senoko West","North Region",0,0,0,0,0,0,0,2004
"4568","Woodlands","Woodgrove","North Region",31870,13240,1270,17350,41.5567980047715,3.98618832825225,54.4569822796666,2004
"4569","Woodlands","Woodlands East","North Region",87340,34110,3240,49990,39.0542661948401,3.7096400607236,57.2360822949299,2004
"4570","Woodlands","Woodlands Regional Centre","North Region",0,0,0,0,0,0,0,2004
"4571","Woodlands","Woodlands South","North Region",27850,11110,1070,15680,39.8779469210528,3.84063035153254,56.2813868336731,2004
"4572","Woodlands","Woodlands West","North Region",28330,10060,2160,16130,35.4849963015886,7.61904493155382,56.8959234935014,2004
"4573","Yishun","Khatib","North Region",11440,4020,620,6800,35.139829423226,5.41957568218909,59.4405074820739,2004
"4574","Yishun","Lower Seletar","North Region",0,0,0,0,0,0,0,2004
"4575","Yishun","Nee Soon","North Region",760,240,70,450,31.5785318614229,9.21040512624834,59.2097472401679,2004
"4576","Yishun","Northland","North Region",31430,11660,1590,18200,37.0747099921431,5.05564227165588,57.8696159397088,2004
"4577","Yishun","Springleaf","North Region",2900,1040,220,1650,35.738708801688,7.56011147728015,56.7008360796011,2004
"4578","Yishun","Yishun Central","North Region",1590,590,100,900,37.1066848636172,6.28926862095207,56.6034175885686,2004
"4579","Yishun","Yishun East","North Region",30950,11850,1290,17830,38.2628226468122,4.16531993370361,57.5718251301824,2004
"4580","Yishun","Yishun South","North Region",39450,14080,2230,23150,35.6816939478728,5.65129101589178,58.6669896941232,2004
"4581","Yishun","Yishun West","North Region",56000,19130,3680,33210,34.148512290519,6.5690812979148,59.2823885608018,2004
"4582","Planning Area","Subzone",NA,0,0,0,0,0,0,0,2004
"4583","Ang Mo Kio","Cheng San","North East Region",29420,8270,2660,18500,28.1005680935888,9.03839312320995,62.8610048042797,2003
"4584","Ang Mo Kio","Chong Boon","North East Region",29390,8140,2960,18320,27.6682434846215,10.0611794489533,62.2705430759541,2003
"4585","Ang Mo Kio","Kebun Bahru","North East Region",24990,7040,2650,15290,28.1825347547899,10.6084825426411,61.2089426705594,2003
"4586","Ang Mo Kio","Seletar","North East Region",0,0,0,0,0,0,0,2003
"4587","Ang Mo Kio","Sembawang Hills","North East Region",6610,2290,660,3660,34.6444256513984,9.9848563012764,55.3705667616237,2003
"4588","Ang Mo Kio","Shangri-La","North East Region",20300,5500,2350,12490,27.040301356784,11.5535833069895,61.4060661720422,2003
"4589","Ang Mo Kio","Sindo","North East Region",7230,2730,460,4040,37.7592838737429,6.36237017652811,55.8782076373338,2003
"4590","Ang Mo Kio","Town Centre","North East Region",3250,890,300,2070,27.3005297529762,9.20242575943018,63.4967377400683,2003
"4591","Ang Mo Kio","Townsville","North East Region",19300,4880,2360,12070,25.271866767547,12.2216404859449,62.5064409598959,2003
"4592","Ang Mo Kio","Yio Chu Kang","North East Region",28440,9390,1970,17080,33.0168660278249,6.92686113682801,60.0562376736154,2003
"4593","Bedok","Bayshore","East Region",4950,1480,200,3270,29.8989294971121,4.04039587798813,66.0604726051058,2003
"4594","Bedok","Bedok North","East Region",83180,26130,7840,49220,31.4100214677219,9.42420850772827,59.1657580038757,2003
"4595","Bedok","Bedok Reservoir","East Region",23920,8570,1510,13860,35.7978129499528,6.30743262012004,57.8947126588502,2003
"4596","Bedok","Bedok South","East Region",52340,15800,5670,30880,30.1814651038271,10.8309434897911,58.9875723041887,2003
"4597","Bedok","Frankel","East Region",30250,9610,3320,17320,31.7685845393109,10.975202983404,57.2561794194448,2003
"4598","Bedok","Kaki Bukit","East Region",42190,15660,2580,23950,37.1177916288714,6.11519172429682,56.7669929445383,2003
"4599","Bedok","Kembangan","East Region",34800,11130,3490,20200,31.9643791027056,10.0229724230407,58.012619755135,2003
"4600","Bedok","Siglap","East Region",7320,2110,790,4430,28.7857724614291,10.7776114902981,60.4364796228109,2003
"4601","Bishan","Bishan East","Central Region",29500,9510,2070,17920,32.2372772077026,7.01694677391635,60.7457421200874,2003
"4602","Bishan","Marymount","Central Region",28000,9810,1650,16560,35.0106941432212,5.88864886200969,59.1006213059881,2003
"4603","Bishan","Upper Thomson","Central Region",29210,9050,3140,17050,30.9507418089118,10.7387104176777,58.3105135736958,2003
"4604","Boon Lay","Liu Fang",NA,0,0,0,0,0,0,0,2003
"4605","Boon Lay","Samulun",NA,0,0,0,0,0,0,0,2003
"4606","Boon Lay","Shipyard",NA,0,0,0,0,0,0,0,2003
"4607","Boon Lay","Tukang",NA,10,0,0,0,0,0,0,2003
"4608","Bukit Batok","Brickworks","West Region",0,0,0,0,0,0,0,2003
"4609","Bukit Batok","Bukit Batok Central","West Region",24940,8610,1450,14910,34.4813638440673,5.80696603645734,59.7116300714337,2003
"4610","Bukit Batok","Bukit Batok East","West Region",15130,5290,840,8990,34.986749347388,5.55555188124876,59.4576326338409,2003
"4611","Bukit Batok","Bukit Batok South","West Region",14090,5650,540,7900,40.0993327896857,3.83250260290802,56.0680936351358,2003
"4612","Bukit Batok","Bukit Batok West","West Region",15410,5410,920,9080,35.1070505470146,5.97014537952928,58.9227391805716,2003
"4613","Bukit Batok","Gombak","West Region",3590,1120,320,2170,31.0248448065241,8.86424137329259,60.1106368126404,2003
"4614","Bukit Batok","Guilin","West Region",12290,4420,660,7220,35.9349301342031,5.36584929605748,58.6991392689925,2003
"4615","Bukit Batok","Hillview","West Region",19290,7070,900,11320,36.6510955670837,4.66562744135436,58.6832251512571,2003
"4616","Bukit Batok","Hong Kah","West Region",27940,10380,1380,16200,37.1244502416129,4.93562055235317,57.9398934406676,2003
"4617","Bukit Merah","Alexandra Hill","Central Region",14850,3940,2000,8930,26.4962834591234,13.4498900807733,60.0537592106528,2003
"4618","Bukit Merah","Alexandra North","Central Region",480,130,20,330,27.0827691089769,4.16657986291952,68.7485677381721,2003
"4619","Bukit Merah","Bukit Ho Swee","Central Region",17330,3870,2970,10470,22.3570061484655,17.1577023930084,60.4852336884843,2003
"4620","Bukit Merah","Bukit Merah","Central Region",1270,360,120,780,28.5712018158586,9.52373393861953,61.904270601027,2003
"4621","Bukit Merah","Depot Road","Central Region",4810,1310,500,3010,27.1783668498613,10.3734224617791,62.4480032199103,2003
"4622","Bukit Merah","Everton Park","Central Region",9150,2110,1300,5760,23.009789520404,14.1766475718129,62.8134538566479,2003
"4623","Bukit Merah","Henderson Hill","Central Region",15560,3690,2550,9330,23.699406744119,16.3776388069115,59.922890222935,2003
"4624","Bukit Merah","Kampong Tiong Bahru","Central Region",10980,2740,1540,6710,24.9317334561115,14.01272610307,61.0554494490906,2003
"4625","Bukit Merah","Maritime Square","Central Region",840,240,70,520,28.915314273322,8.43363332971892,62.6498475921977,2003
"4626","Bukit Merah","Redhill","Central Region",7300,1790,1360,4170,24.4535185061223,18.5792095912437,56.9671352907988,2003
"4627","Bukit Merah","Singapore General Hospital","Central Region",40,0,0,0,0,0,0,2003
"4628","Bukit Merah","Tanjong Pagar","Central Region",0,0,0,0,0,0,0,2003
"4629","Bukit Merah","Telok Blangah Drive","Central Region",15950,4170,1970,9820,26.1278031780682,12.343350662061,61.5287835032685,2003
"4630","Bukit Merah","Telok Blangah Rise","Central Region",15060,4080,1680,9300,27.091615477015,11.1553710787709,61.7529470431959,2003
"4631","Bukit Merah","Telok Blangah Way","Central Region",10090,2350,1570,6180,23.2673036957389,15.5445390648128,61.1880582296453,2003
"4632","Bukit Merah","Tiong Bahru","Central Region",6910,1380,1290,4250,19.9421677136305,18.6415915583937,61.4160962195141,2003
"4633","Bukit Merah","Tiong Bahru Station","Central Region",10690,2510,1680,6490,23.5018506536979,15.7303223498854,60.7677333635455,2003
"4634","Bukit Panjang","Bangkit","West Region",24770,8950,1650,14170,36.1324036607171,6.66128112180819,57.2062748460739,2003
"4635","Bukit Panjang","Bukit Panjang","West Region",32570,12150,1680,18750,37.2928062330245,5.15653617049227,57.5506269028156,2003
"4636","Bukit Panjang","Dairy Farm","West Region",3410,1290,190,1940,37.7191879555908,5.55553931128856,56.7249803363148,2003
"4637","Bukit Panjang","Fajar","West Region",20740,7820,1020,11900,37.7048998529895,4.91803041560732,57.3770215154188,2003
"4638","Bukit Panjang","Nature Reserve","West Region",2630,990,120,1520,37.6424424241733,4.56272029383919,57.7944570552964,2003
"4639","Bukit Panjang","Saujana","West Region",20260,8090,850,11320,39.9308786125969,4.19545696176853,55.8736150673173,2003
"4640","Bukit Panjang","Senja","West Region",13330,4770,520,8070,35.7035660901451,3.89221265552945,60.404146404082,2003
"4641","Bukit Timah","Anak Bukit","Central Region",21310,7510,1630,12180,35.2251241908423,7.64539979108828,57.1294291137762,2003
"4642","Bukit Timah","Coronation Road","Central Region",4960,1570,530,2860,31.6531619895928,10.6854623276969,57.6611740702136,2003
"4643","Bukit Timah","Farrer Court","Central Region",6030,1760,730,3540,29.1873479480134,12.1061159102555,58.7063703045269,2003
"4644","Bukit Timah","Hillcrest","Central Region",7130,2220,750,4170,31.0923934280204,10.5041869689258,58.4032795472275,2003
"4645","Bukit Timah","Holland Road","Central Region",6870,2310,590,3980,33.5755325937026,8.57556893085911,57.8487531268123,2003
"4646","Bukit Timah","Leedon Park","Central Region",5580,1660,470,3470,29.6428042092782,8.39284215563901,61.9641750639731,2003
"4647","Bukit Timah","Swiss Club","Central Region",4220,1330,520,2390,31.3678505475223,12.2641220185801,56.3677915853972,2003
"4648","Bukit Timah","Ulu Pandan","Central Region",9550,3170,730,5650,33.1936825197042,7.64397105343345,59.1622417149301,2003
"4649","Central Water Catchment","Central Water Catchment",NA,10,0,0,0,0,0,0,2003
"4650","Changi","Changi Airport","East Region",0,0,0,0,0,0,0,2003
"4651","Changi","Changi Point","East Region",430,130,50,270,28.888246927846,11.1108642030177,59.9986666962956,2003
"4652","Changi","Changi West","East Region",1020,420,40,560,41.1760669013049,3.92153018107666,54.9014225350732,2003
"4653","Changi Bay","Changi Bay",NA,0,0,0,0,0,0,0,2003
"4654","Choa Chu Kang","Central","West Region",17750,6900,820,10020,38.89513027332,4.62231982958296,56.482493527343,2003
"4655","Choa Chu Kang","Keat Hong","West Region",15590,6300,610,8680,40.4104936430445,3.91276208289796,55.6766801304168,2003
"4656","Choa Chu Kang","Kranji North","West Region",14830,6220,490,8160,41.829158151205,3.29522306978946,54.8755515295551,2003
"4657","Choa Chu Kang","Pang Sua","West Region",16310,6790,570,8960,41.6053666633783,3.49264491872248,54.901927143427,2003
"4658","Choa Chu Kang","Peng Siang","West Region",29560,11740,1230,16610,39.6889656223916,4.15821360439026,56.1527869666035,2003
"4659","Choa Chu Kang","Teck Whye","West Region",25750,9640,1630,14490,37.4223457211391,6.32763729517186,56.2499781638284,2003
"4660","Choa Chu Kang","Yew Tee","West Region",38020,14460,1540,22030,38.0226037279506,4.04943359205007,57.927936384976,2003
"4661","Clementi","Clementi Central","West Region",11810,3150,1220,7460,26.6271964267148,10.3127554414578,63.0599636010451,2003
"4662","Clementi","Clementi North","West Region",24230,6100,2440,15690,25.1753920035526,10.070156801421,64.7544099238919,2003
"4663","Clementi","Clementi West","West Region",16280,5010,1210,10060,30.7739368710461,7.43242786705905,61.7935738368711,2003
"4664","Clementi","Clementi Woods","West Region",19580,5340,2050,12190,27.2727133438645,10.4698618642176,62.257373719421,2003
"4665","Clementi","Faber","West Region",3970,1350,240,2380,34.0049521285841,6.04532482285939,59.9494711600223,2003
"4666","Clementi","Pandan","West Region",10,0,0,0,0,0,0,2003
"4667","Clementi","Sunset Way","West Region",6490,2150,490,3850,33.1278380156579,7.55006540821971,59.3219424931549,2003
"4668","Clementi","Toh Tuck","West Region",10,0,0,0,0,0,0,2003
"4669","Clementi","West Coast","West Region",3310,1150,190,1970,34.7430974528778,5.7401639269972,59.5164365062341,2003
"4670","Downtown Core","Anson","Central Region",40,0,0,0,0,0,0,2003
"4671","Downtown Core","Bayfront Subzone","Central Region",0,0,0,0,0,0,0,2003
"4672","Downtown Core","Bugis","Central Region",2810,610,470,1770,21.4034336721626,16.4911702064203,62.1050452454553,2003
"4673","Downtown Core","Cecil","Central Region",30,0,0,0,0,0,0,2003
"4674","Downtown Core","Central Subzone","Central Region",0,0,0,0,0,0,0,2003
"4675","Downtown Core","City Hall","Central Region",80,0,0,0,0,0,0,2003
"4676","Downtown Core","Clifford Pier","Central Region",0,0,0,0,0,0,0,2003
"4677","Downtown Core","Marina Centre","Central Region",20,0,0,0,0,0,0,2003
"4678","Downtown Core","Maxwell","Central Region",0,0,0,0,0,0,0,2003
"4679","Downtown Core","Phillip","Central Region",0,0,0,0,0,0,0,2003
"4680","Downtown Core","Raffles Place","Central Region",30,0,0,0,0,0,0,2003
"4681","Downtown Core","Tanjong Pagar","Central Region",260,60,40,180,21.4278061497804,14.2852040998536,64.2834184493411,2003
"4682","Geylang","Aljunied","Central Region",42630,11990,4890,25730,28.1389279185806,11.4761766073277,60.3848720054278,2003
"4683","Geylang","Geylang East","Central Region",28840,8730,3270,16850,30.2599548492358,11.3344848060711,58.4055256826601,2003
"4684","Geylang","Kallang Way","Central Region",40,0,0,0,0,0,0,2003
"4685","Geylang","Kampong Ubi","Central Region",13030,5000,670,7360,38.3729559685679,5.1419760997881,56.484991185732,2003
"4686","Geylang","Macpherson","Central Region",27520,7530,4050,15950,27.351969723222,14.7112187754381,57.9367751773428,2003
"4687","Hougang","Defu Industrial Park","North East Region",20,0,0,0,0,0,0,2003
"4688","Hougang","Hougang Central","North East Region",48660,16640,3670,28370,34.1824087546408,7.5390288539382,58.2785418491081,2003
"4689","Hougang","Lorong Ah Soo","North East Region",34730,10900,3270,20570,31.3759264893706,9.41277794681118,59.2112667785645,2003
"4690","Hougang","Rosyth","North East Region",20370,7200,1630,11540,35.3460798497399,8.00195974376056,56.651911314722,2003
"4691","Hougang","Sungei Serangoon","North East Region",0,0,0,0,0,0,0,2003
"4692","Hougang","Tai Keng","North East Region",12130,4130,1140,6870,34.0197413346447,9.39043707542251,56.5897392176777,2003
"4693","Hougang","Trafalgar","North East Region",89330,32620,5210,51510,36.5121964951649,5.83165370140433,57.6561386102375,2003
"4694","Jurong East","Boon Lay","West Region",19890,6850,1350,11710,34.4048044174764,6.78050889979463,58.8146364567371,2003
"4695","Jurong East","International Business Park","West Region",0,0,0,0,0,0,0,2003
"4696","Jurong East","Jurong Lake","West Region",1090,310,70,680,29.2450071225743,6.60371128574259,64.1503382043566,2003
"4697","Jurong East","Jurong Port","West Region",0,0,0,0,0,0,0,2003
"4698","Jurong East","Jurong Regional Centre","West Region",2470,760,220,1500,30.6450377216221,8.8709319720485,60.4836270821489,2003
"4699","Jurong East","Jurong River","West Region",10,0,0,0,0,0,0,2003
"4700","Jurong East","Penjuru Crescent","West Region",20,0,0,0,0,0,0,2003
"4701","Jurong East","Teban Gardens","West Region",18310,5940,1320,11020,32.4945117644903,7.22100261433117,60.2844309166133,2003
"4702","Jurong East","Toh Guan","West Region",14870,5760,590,8510,38.7617504968032,3.97038763769338,57.2677945707977,2003
"4703","Jurong East","Yuhua","West Region",29200,9600,2140,17480,32.8541982018487,7.3237483491621,59.8220192258661,2003
"4704","Jurong West","Boon Lay","West Region",25130,8090,1660,15410,32.1542002566772,6.59777162250731,61.2479883752034,2003
"4705","Jurong West","Boon Lay","North Region",25130,8090,1660,15410,32.1542002566772,6.59777162250731,61.2479883752034,2003
"4706","Jurong West","Central","West Region",51780,18990,2010,30770,36.6814686726929,3.88255671575107,59.4359552953534,2003
"4707","Jurong West","Central","North Region",51780,18990,2010,30770,36.6814686726929,3.88255671575107,59.4359552953534,2003
"4708","Jurong West","Chin Bee","West Region",10,0,0,0,0,0,0,2003
"4709","Jurong West","Chin Bee","North Region",10,0,0,0,0,0,0,2003
"4710","Jurong West","Hong Kah","West Region",55210,19350,3030,32840,35.0416452296912,5.48714134604467,59.4711953148868,2003
"4711","Jurong West","Hong Kah","North Region",55210,19350,3030,32840,35.0416452296912,5.48714134604467,59.4711953148868,2003
"4712","Jurong West","Kian Teck","West Region",40,0,0,0,0,0,0,2003
"4713","Jurong West","Kian Teck","North Region",40,0,0,0,0,0,0,2003
"4714","Jurong West","Safti","West Region",0,0,0,0,0,0,0,2003
"4715","Jurong West","Safti","North Region",0,0,0,0,0,0,0,2003
"4716","Jurong West","Taman Jurong","West Region",28170,10240,1730,16220,36.3249250355002,6.13692581166165,57.5381136792786,2003
"4717","Jurong West","Taman Jurong","North Region",28170,10240,1730,16220,36.3249250355002,6.13692581166165,57.5381136792786,2003
"4718","Jurong West","Wenya","West Region",4460,1470,230,2790,32.7393480192694,5.12248302342311,62.1379462406543,2003
"4719","Jurong West","Wenya","North Region",4460,1470,230,2790,32.7393480192694,5.12248302342311,62.1379462406543,2003
"4720","Jurong West","Yunnan","West Region",64780,25560,2250,36980,39.4505264005979,3.47275760568643,57.0767005592375,2003
"4721","Jurong West","Yunnan","North Region",64780,25560,2250,36980,39.4505264005979,3.47275760568643,57.0767005592375,2003
"4722","Kallang","Bendemeer","Central Region",27250,7390,3340,16540,27.0993666668989,12.2478869644712,60.6527096983096,2003
"4723","Kallang","Boon Keng","Central Region",9340,2420,1250,5680,25.8823252595452,13.368969658856,60.7485981298416,2003
"4724","Kallang","Crawford","Central Region",9140,1780,2020,5370,19.4111020598669,22.0283293038939,58.560459585104,2003
"4725","Kallang","Geylang Bahru","Central Region",13070,3510,1760,7810,26.8348418693869,13.4556472051627,59.7094344729094,2003
"4726","Kallang","Kallang Bahru","Central Region",20,0,0,0,0,0,0,2003
"4727","Kallang","Kampong Bugis","Central Region",850,280,70,530,31.8178202520426,7.95445506301065,60.2265883342235,2003
